snapped_at,price,market_cap,total_volume
2023-05-08 00:00:00 UTC,64.87451239391164,78679796.85534579,23370.67329587199
2023-05-09 00:00:00 UTC,65.05163992146875,79063814.76370873,141145.64499634923
2023-05-10 00:00:00 UTC,65.50596927338528,79661323.76579376,131401.57101344343
2023-05-11 00:00:00 UTC,65.38513967558741,79468320.57069388,119055.08463975282
2023-05-12 00:00:00 UTC,64.84604142622923,78865198.69870684,165669.5407094795
2023-05-13 00:00:00 UTC,64.73469823791018,79224202.39830004,563540.1882378638
2023-05-14 00:00:00 UTC,64.60583861517583,79172733.84892857,14558.973571050978
2023-05-15 00:00:00 UTC,64.69420363192124,79048450.0806275,22198.739923012
2023-05-16 00:00:00 UTC,64.95249007017344,79366881.27620967,32394.443025167475
2023-05-17 00:00:00 UTC,64.05118035848652,78445031.4498345,244082.8522887843
2023-05-18 00:00:00 UTC,63.97001055126047,78692317.49566674,337350.7187871127
2023-05-19 00:00:00 UTC,63.00162277129266,77587718.56318083,125852.90741379038
2023-05-20 00:00:00 UTC,63.945108796729,78752634.04556908,177104.9288765955
2023-05-21 00:00:00 UTC,63.48219368040903,78186126.86484957,26545.91531524047
2023-05-22 00:00:00 UTC,63.683952582447624,78443401.96502794,579655.1828053063
2023-05-23 00:00:00 UTC,63.531802056153886,78267413.72935656,154661.939393199
2023-05-24 00:00:00 UTC,63.512089661794704,78306427.91684791,201853.67713767206
2023-05-25 00:00:00 UTC,63.05019421996951,77834259.54321818,141553.44855855
2023-05-26 00:00:00 UTC,62.44006232715152,77248629.24482122,216031.78390427912
2023-05-27 00:00:00 UTC,62.3912818490535,77186967.52088766,248713.41428593016
2023-05-28 00:00:00 UTC,61.74324776028151,76428780.21770813,33530.00499388504
2023-05-29 00:00:00 UTC,62.498659288961065,77358399.39630683,18031.785573217163
2023-05-30 00:00:00 UTC,62.49523491965606,77309590.30399518,42960.96563444064
2023-05-31 00:00:00 UTC,63.097910084191795,77932481.12679332,3773794.0581586747
2023-06-01 00:00:00 UTC,63.10086767689142,78067832.31460884,158951.9186268949
2023-06-02 00:00:00 UTC,63.58367592527675,78436323.45246078,250205.21486801363
2023-06-03 00:00:00 UTC,62.61672412268868,77388226.45180173,149879.25750935663
2023-06-04 00:00:00 UTC,62.53678349579178,77303654.28317648,142900.06686601863
2023-06-05 00:00:00 UTC,62.79667297074512,77425823.17549935,42717.69877404067
2023-06-06 00:00:00 UTC,62.89479183516791,77778551.4049086,291524.763170488
2023-06-07 00:00:00 UTC,61.59148588724089,76188587.82588735,230456.74535032065
2023-06-08 00:00:00 UTC,62.49053276195722,77500536.33383708,36092.17851495732
2023-06-09 00:00:00 UTC,63.25212338523992,78462585.73762618,436958.08150993683
2023-06-10 00:00:00 UTC,62.941663889710725,78260496.44981113,160857.38245674715
2023-06-11 00:00:00 UTC,63.325662435583084,78733639.58798482,24151.916705108826
2023-06-12 00:00:00 UTC,63.11267707163976,78429751.76615934,58204.64325350568
2023-06-13 00:00:00 UTC,63.15614117498608,78378855.69624275,166915.30103313996
2023-06-14 00:00:00 UTC,62.53549830475826,77946264.95886657,122364.89352400326
2023-06-15 00:00:00 UTC,62.6141911354656,77663119.68795767,121910.21068187027
2023-06-16 00:00:00 UTC,63.14713473381532,78361832.99298713,350612.2316501056
2023-06-17 00:00:00 UTC,62.77783065318705,78006640.42261031,309321.3148220412
2023-06-18 00:00:00 UTC,62.81306796950005,78050180.17379476,19223.419305555464
2023-06-19 00:00:00 UTC,62.91559369803148,78252902.79953942,15632.379956391653
2023-06-20 00:00:00 UTC,62.86362042721207,78023770.05842875,139590.03217099796
2023-06-21 00:00:00 UTC,62.5942620477067,77805706.48200376,134525.36097676423
2023-06-22 00:00:00 UTC,62.212573050726505,77396274.44118866,220016.95406926883
2023-06-23 00:00:00 UTC,61.68458001721864,77154569.22407274,1534446.9786893097
2023-06-24 00:00:00 UTC,62.05908580224133,76916806.73812768,1029726.3085881287
2023-06-25 00:00:00 UTC,62.018897027836154,77145757.25418274,50196.78192350682
2023-06-26 00:00:00 UTC,62.02553820033742,77462657.76129536,63681.433217311234
2023-06-27 00:00:00 UTC,61.925955680904075,77605035.11814953,552348.1695055182
2023-06-28 00:00:00 UTC,61.634219549663165,77175257.88989715,159871.13971738206
2023-06-29 00:00:00 UTC,61.36445367776074,76920227.88974096,92378.88073748785
2023-06-30 00:00:00 UTC,61.333653486434734,76894902.27455713,127969.31592719197
2023-07-01 00:00:00 UTC,61.54033839495013,76980131.79216972,258319.14446361118
2023-07-02 00:00:00 UTC,61.84638580709967,77324740.15060422,26406.660911474733
2023-07-03 00:00:00 UTC,61.81623132334637,77260486.05183072,29253.637577491016
2023-07-04 00:00:00 UTC,61.80940454841842,77273190.74644092,220622.537832932
2023-07-05 00:00:00 UTC,61.89574756909781,77236184.69068411,243236.26415162248
2023-07-06 00:00:00 UTC,61.751543102912,76942519.92929572,171471.12034941654
2023-07-07 00:00:00 UTC,61.493428179131584,76882668.04560468,281038.01991023246
2023-07-08 00:00:00 UTC,62.23000730676362,77179455.7731205,422196.4825904333
2023-07-09 00:00:00 UTC,61.67260150991196,77017471.24118918,40867.25329775743
2023-07-10 00:00:00 UTC,61.885430490775846,77254306.0218572,68391.54043390593
2023-07-11 00:00:00 UTC,61.90336157707259,77588478.05481872,382682.9649959339
2023-07-12 00:00:00 UTC,62.158245937399364,77874158.81793897,1468930.27429731
2023-07-13 00:00:00 UTC,62.891958415611896,78589048.09906332,1495355.9715347046
2023-07-14 00:00:00 UTC,63.14574301820454,79100144.46243882,290283.75204522954
2023-07-15 00:00:00 UTC,63.04042792273874,78968140.42307495,434088.60739509936
2023-07-16 00:00:00 UTC,62.97708142538577,78923103.93016136,30659.16994987466
2023-07-17 00:00:00 UTC,62.877164350905815,78829321.50294852,35801.1899275945
2023-07-18 00:00:00 UTC,62.977028515989204,79168754.18670662,1026404.8837282127
2023-07-19 00:00:00 UTC,63.63607130330282,80848625.29707165,1178680.335008428
2023-07-20 00:00:00 UTC,63.60328634841707,81121399.28025295,226649.3989435056
2023-07-21 00:00:00 UTC,63.3829721727749,80914418.66278203,147844.64387321402
2023-07-22 00:00:00 UTC,63.31631496105885,80801141.24827065,97030.31930378161
2023-07-23 00:00:00 UTC,63.36294653988962,81003140.92855431,44227.91448780803
2023-07-24 00:00:00 UTC,63.10787099260728,80628400.94008502,73005.76793994434
2023-07-25 00:00:00 UTC,62.96683788792077,80432803.69245133,158226.97243314586
2023-07-26 00:00:00 UTC,63.10791117141072,80748100.40784732,60092.22060512825
2023-07-27 00:00:00 UTC,63.43823495093519,79624946.29066263,403510.994175037
2023-07-28 00:00:00 UTC,62.963834477051044,79266414.38002434,306651.0564397156
2023-07-29 00:00:00 UTC,62.73445067355086,79032109.87737869,703240.4030703122
2023-07-30 00:00:00 UTC,62.82387536201183,79168810.84775233,26537.03824553501
2023-07-31 00:00:00 UTC,63.06303067249084,79354686.49883944,42827.490553428644
2023-08-01 00:00:00 UTC,63.13388063528211,79516414.64031371,666228.3783650105
2023-08-02 00:00:00 UTC,62.87888176275343,79615077.86086357,107897.97585377916
2023-08-03 00:00:00 UTC,62.26409051859041,79148845.2388648,534370.7650123251
2023-08-04 00:00:00 UTC,62.150962464155334,79093831.91257676,262768.97060984216
2023-08-05 00:00:00 UTC,62.37503828999137,79337139.11391658,369266.6596751467
2023-08-06 00:00:00 UTC,62.064888627070204,78996532.48354991,34921.07563031852
2023-08-07 00:00:00 UTC,62.5787258080147,79538145.57320817,42146.981041388106
2023-08-08 00:00:00 UTC,62.42025803501836,79159171.87670411,42656.65006870832
2023-08-09 00:00:00 UTC,61.9989999774918,78927020.50497852,130812.23385703114
2023-08-10 00:00:00 UTC,61.55250314051613,78918388.66362502,85329.3628853982
2023-08-11 00:00:00 UTC,61.54793511025899,78440265.30701962,79309.68527170719
2023-08-12 00:00:00 UTC,61.5482076172012,78468639.8890179,57343.833349641354
2023-08-13 00:00:00 UTC,61.54949311441851,78347982.25613847,27067.500016887323
2023-08-14 00:00:00 UTC,61.70110043254435,78684740.59211132,18783.724066299073
2023-08-15 00:00:00 UTC,61.41761535305917,78146849.7436909,198531.96535053046
2023-08-16 00:00:00 UTC,61.20969223234045,78053085.50795625,61759.82116628729
2023-08-17 00:00:00 UTC,60.97606445615474,77656525.29565957,141172.52074232543
2023-08-18 00:00:00 UTC,60.76718431388769,77480836.2292086,65136.281931585705
2023-08-19 00:00:00 UTC,60.74764492910431,77347129.4174657,231125.70740257364
2023-08-20 00:00:00 UTC,60.719387065194546,77320548.6817571,21214.439249926865
2023-08-21 00:00:00 UTC,60.85033472979869,77498020.86841433,9828307.571444117
2023-08-22 00:00:00 UTC,61.08077820807767,77954632.26275605,42897.098382109936
2023-08-23 00:00:00 UTC,61.18072581074168,77942533.55371921,54852.25599680274
2023-08-24 00:00:00 UTC,61.63989884667827,78571780.04718995,93717.34801314597
2023-08-25 00:00:00 UTC,61.702238486674375,78631542.88469118,67578.93076300481
2023-08-26 00:00:00 UTC,61.65596918873238,78603421.5189385,61690.6964904965
2023-08-27 00:00:00 UTC,61.76175997265755,78693759.13513598,31686.22711759397
2023-08-28 00:00:00 UTC,61.45237155613449,78337101.96592343,32433.31784995419
2023-08-29 00:00:00 UTC,61.76011004323146,78916689.3855459,4807625.141072082
2023-08-30 00:00:00 UTC,62.459442673860615,79618399.18378691,99326.78104226309
2023-08-31 00:00:00 UTC,62.48999413857284,79775361.72034903,2706958.6345714307
2023-09-01 00:00:00 UTC,62.323956679926376,79391595.94148304,1406677.8518758048
2023-09-02 00:00:00 UTC,62.19424148620526,79174036.0955344,279338.6950477817
2023-09-03 00:00:00 UTC,62.255504410828536,79268535.54290561,22486.484419025433
2023-09-04 00:00:00 UTC,62.54959469391939,79520676.9371663,26231.475619384753
2023-09-05 00:00:00 UTC,62.418311092965034,79330054.28468475,156844.6737883832
2023-09-06 00:00:00 UTC,62.04802796262888,78815427.36644757,277251.2202831784
2023-09-07 00:00:00 UTC,61.90117891150839,78564772.62444444,144986.718285721
2023-09-08 00:00:00 UTC,61.83748519906834,78533025.45394722,105345.9926020099
2023-09-09 00:00:00 UTC,62.22935603493425,79109615.89555433,97250.05254276535
2023-09-10 00:00:00 UTC,61.67503026552536,78412838.97508046,23693.56376227949
2023-09-11 00:00:00 UTC,61.83031738315462,78455030.77632801,21269.1795959334
2023-09-12 00:00:00 UTC,61.93301280195733,78775811.66029951,64287.17015019846
2023-09-13 00:00:00 UTC,61.52295922776562,78289643.06672022,57297.38521170033
2023-09-14 00:00:00 UTC,61.49629198578565,78185256.2170704,53033.355916046974
2023-09-15 00:00:00 UTC,61.40853267532682,78216351.53728056,4915517.171035721
2023-09-16 00:00:00 UTC,61.60644905506141,78335809.81695913,58751.250494376756
2023-09-17 00:00:00 UTC,61.84045814789931,78784110.91578017,32463.79034631586
2023-09-18 00:00:00 UTC,62.031835704856356,78984175.52619438,15890.224679899364
2023-09-19 00:00:00 UTC,62.19181653972155,79237190.7828008,56797.92092136125
2023-09-20 00:00:00 UTC,62.12865825304863,79102384.40052827,2605720.8119280976
2023-09-21 00:00:00 UTC,61.993536489503676,79092543.37395807,1491363.4948013185
2023-09-22 00:00:00 UTC,61.78205957220697,78835246.12519942,2420874.032554367
2023-09-23 00:00:00 UTC,61.74637091023524,78665188.3029635,137262.5337172989
2023-09-24 00:00:00 UTC,61.74425766629041,78670453.47515097,65347.74942330767
2023-09-25 00:00:00 UTC,61.86942672676815,78895775.49968077,25797.62862740129
2023-09-26 00:00:00 UTC,61.73250163628213,78774950.01203817,116866.55878488084
2023-09-27 00:00:00 UTC,61.21160265167405,78285365.05060688,163657.4527810774
2023-09-28 00:00:00 UTC,60.44149456700279,77802198.2861775,725676.0101279478
2023-09-29 00:00:00 UTC,60.01195350089691,77347526.42606266,316148.45998643996
2023-09-30 00:00:00 UTC,59.671257071749075,76959334.1640014,417208.4914861005
2023-10-01 00:00:00 UTC,59.49510170627299,76624657.49885108,29073.86654854931
2023-10-02 00:00:00 UTC,59.63164391457354,76926051.30002241,41495.824865782095
2023-10-03 00:00:00 UTC,58.767793218009686,76213769.01145765,1026372.1520405991
2023-10-04 00:00:00 UTC,58.54631977022495,75874577.58733231,541541.7307052922
2023-10-05 00:00:00 UTC,58.70706523229105,76064173.9929946,1205650.2908651026
2023-10-06 00:00:00 UTC,58.665216892208456,76346780.84575254,617402.3039778434
2023-10-07 00:00:00 UTC,58.74954650762787,76287412.72168219,1127158.6857475995
2023-10-08 00:00:00 UTC,58.78643185705672,76315998.12476888,29920.837010471383
2023-10-09 00:00:00 UTC,59.49094729052206,77244301.9494537,61055.13401958234
2023-10-10 00:00:00 UTC,60.07047561527109,77830111.90612671,81028.42710892452
2023-10-11 00:00:00 UTC,59.80157701498024,77426657.50795157,247565.95181671565
2023-10-12 00:00:00 UTC,60.35072303027979,78206567.1503685,45735.32158443456
2023-10-13 00:00:00 UTC,60.13555554709238,77783118.31880642,396714.0021780766
2023-10-14 00:00:00 UTC,62.173152723370904,80077160.56528145,622758.8730400789
2023-10-15 00:00:00 UTC,61.8540320625772,80023158.25409716,33008.072252824095
2023-10-16 00:00:00 UTC,61.446347334670335,79551217.84238245,93182.44820665669
2023-10-17 00:00:00 UTC,61.755847796776195,80856700.02692996,1137549.6843005775
2023-10-18 00:00:00 UTC,61.97276442328753,81222219.45357314,123530.25946428905
2023-10-19 00:00:00 UTC,62.58202647306058,82095075.2362647,292772.2734020495
2023-10-20 00:00:00 UTC,63.608813565289715,83663811.36203128,487928.90837267507
2023-10-21 00:00:00 UTC,63.50465439362409,83427834.18536642,659669.375108139
2023-10-22 00:00:00 UTC,63.92379990701739,83963284.30444135,102569.3916596266
2023-10-23 00:00:00 UTC,63.45472214719394,83436151.53054243,71244.89940683662
2023-10-24 00:00:00 UTC,63.525777249328144,83412345.25115678,137764.67274855528
2023-10-25 00:00:00 UTC,63.40054953715161,83333897.424709,122943.29171804097
2023-10-26 00:00:00 UTC,63.82448527881447,83227759.7569071,193086.06838888308
2023-10-27 00:00:00 UTC,63.89489031283632,83639478.10298388,104558.79325289503
2023-10-28 00:00:00 UTC,64.3234840911105,84404725.8976865,733286.7065446158
2023-10-29 00:00:00 UTC,64.5407066488772,84723343.92471309,49347.970558917135
2023-10-30 00:00:00 UTC,64.38265870664478,84163402.74793561,1133432.3648042171
2023-10-31 00:00:00 UTC,64.175316998365,84880896.1244429,1951971.461453101
2023-11-01 00:00:00 UTC,63.891576320156915,83640333.38893479,1844686.1661754642
2023-11-02 00:00:00 UTC,63.80977390394367,83551597.74553478,1637942.4646850997
2023-11-03 00:00:00 UTC,63.81702784878108,83456786.96331027,229895.30025473324
2023-11-04 00:00:00 UTC,64.05040553499887,83487293.00331245,177757.28558165152
2023-11-05 00:00:00 UTC,64.44518698075825,83814727.70258279,32286.031282431984
2023-11-06 00:00:00 UTC,63.958269303478616,83476608.38194099,8914.471061291457
2023-11-07 00:00:00 UTC,63.65018527822982,83069097.59144238,104533.23789169018
2023-11-08 00:00:00 UTC,63.325467045278884,82707143.59058896,1092554.94681803
2023-11-09 00:00:00 UTC,62.698821395158255,82353045.68911676,237049.78293861914
2023-11-10 00:00:00 UTC,62.99679751579651,82547942.32212102,1111176.7484900004
2023-11-11 00:00:00 UTC,62.64452663419252,82330656.23591237,372475.1166023647
2023-11-12 00:00:00 UTC,62.36804825956921,81871804.74980523,139231.6401493551
2023-11-13 00:00:00 UTC,62.45459477083146,81720112.24449722,18747.255615394257
2023-11-14 00:00:00 UTC,62.55119826642387,82167447.32771863,103871.20314309651
2023-11-15 00:00:00 UTC,63.17354664734832,83053008.95677891,94072.385415866
2023-11-16 00:00:00 UTC,63.16808418165739,83167252.0559483,424181.3871321076
2023-11-17 00:00:00 UTC,63.72332285219016,84058037.10873008,164136.57533302277
2023-11-18 00:00:00 UTC,63.95931092246069,83726851.63487408,212136.55161593374
2023-11-19 00:00:00 UTC,64.12605651238403,84312906.75426427,14868.068890236264
2023-11-20 00:00:00 UTC,64.03042013728115,84357950.21723436,27086.25285431614
2023-11-21 00:00:00 UTC,63.69009288618209,83999827.60892099,895227.3280856244
2023-11-22 00:00:00 UTC,64.27988094752976,84190163.25861314,416752.6978905975
2023-11-23 00:00:00 UTC,64.06500267361461,84186784.03604291,1048880.0423618031
2023-11-24 00:00:00 UTC,63.808510137456096,83834268.09048605,63860.39997616632
2023-11-25 00:00:00 UTC,64.15686425002473,84190187.8358831,422192.67260281974
2023-11-26 00:00:00 UTC,64.51596638663163,84584824.96965976,16480.967583412792
2023-11-27 00:00:00 UTC,64.29760785510472,84407241.4506412,21505.672258298247
2023-11-28 00:00:00 UTC,64.8867484708416,84974265.76384225,2595871.6803142894
2023-11-29 00:00:00 UTC,65.62907973265466,86495464.78680754,3948286.652386496
2023-11-30 00:00:00 UTC,65.71387075826567,86257555.99860632,5016273.809957655
2023-12-01 00:00:00 UTC,65.62730537042628,86217677.04756422,599553.264659812
2023-12-02 00:00:00 UTC,66.7126171880026,87088886.32172744,1195707.393101439
2023-12-03 00:00:00 UTC,67.04273749638497,88095927.73922968,93481.23625306948
2023-12-04 00:00:00 UTC,68.09727154480203,89323476.67680493,56500.98560964786
2023-12-05 00:00:00 UTC,65.31893706122364,85820847.45393135,697353.6320699046
2023-12-06 00:00:00 UTC,65.07289298798258,85018750.87341139,612317.7063326548
2023-12-07 00:00:00 UTC,64.96522023578598,84977099.50979659,260829.42032175005
2023-12-08 00:00:00 UTC,65.33856304855213,85490966.3385062,144271.21099528729
2023-12-09 00:00:00 UTC,64.69136997309612,84315546.66561268,120937.19004889735
2023-12-10 00:00:00 UTC,64.20382415951481,84046605.21057785,51566.21230725553
2023-12-11 00:00:00 UTC,64.67895127447599,84665980.97867145,44618.961326740915
2023-12-12 00:00:00 UTC,63.92925961361893,84253970.78498523,317356.1373998571
2023-12-13 00:00:00 UTC,63.77176671291215,84227210.83657221,57115.517154478075
2023-12-14 00:00:00 UTC,65.31081770182134,86078424.42668526,120598.62986642992
2023-12-15 00:00:00 UTC,65.6422512693854,86412866.29497723,198556.601003969
2023-12-16 00:00:00 UTC,64.88159964635575,85601883.52626403,57739.75148651815
2023-12-17 00:00:00 UTC,64.73642956850264,85347192.38879552,141642.7340362016
2023-12-18 00:00:00 UTC,64.81436039110807,85487975.25723316,21870.096219805
2023-12-19 00:00:00 UTC,65.28187320337781,85269794.10736457,3675444.771782628
2023-12-20 00:00:00 UTC,65.73187146207587,86359030.10479815,2108461.926299403
2023-12-21 00:00:00 UTC,65.4473883781075,85619053.02717122,525152.2822613564
2023-12-22 00:00:00 UTC,66.03896106229041,86672627.80892412,3004505.2526637907
2023-12-23 00:00:00 UTC,65.79600284955654,86463274.58533417,2944590.599578443
2023-12-24 00:00:00 UTC,65.90359573349053,86560273.5975286,488914.7167007932
2023-12-25 00:00:00 UTC,66.05961555923992,86740630.37919016,123021.89928135084
2023-12-26 00:00:00 UTC,66.02932280068863,86261394.54426233,29880.251274702114
2023-12-27 00:00:00 UTC,66.78149062632085,87209267.48672065,77036.07445958939
2023-12-28 00:00:00 UTC,66.96583843508114,88374026.69576152,1422651.9271718718
2023-12-29 00:00:00 UTC,66.42470686029212,87686274.9914914,1867363.5824935227
2023-12-30 00:00:00 UTC,66.17036600620509,87238805.00759771,1769900.6758935687
2023-12-31 00:00:00 UTC,66.25073097922957,87464763.78596923,120304.31091536513
2024-01-01 00:00:00 UTC,66.02182697083511,87258599.89033931,50589.19034821853
2024-01-02 00:00:00 UTC,66.58459735485536,87725055.42928575,32906.36870807693
2024-01-03 00:00:00 UTC,66.26846698951475,87305183.67320733,217722.77016742976
2024-01-04 00:00:00 UTC,65.63671491233765,86695141.2506761,180450.28178897657
2024-01-05 00:00:00 UTC,65.71528650059551,86792429.61111246,86304.50003315887
2024-01-06 00:00:00 UTC,65.59461402210017,86558447.0346307,403524.19917123695
2024-01-07 00:00:00 UTC,66.4583995515174,87687732.18385485,97187.52165286953
2024-01-08 00:00:00 UTC,65.83469243926879,86787875.98253842,74152.94661106686
2024-01-09 00:00:00 UTC,65.34170103307673,86678375.34168376,101730.446010509
2024-01-10 00:00:00 UTC,65.42848448452679,86354216.9351879,295111.0802039448
2024-01-11 00:00:00 UTC,65.2693509943936,86567672.17459564,238470.82634546066
2024-01-12 00:00:00 UTC,64.83861343919087,85829111.21037552,335281.84829856805
2024-01-13 00:00:00 UTC,66.06955935906622,87591102.53651094,540731.5070711179
2024-01-14 00:00:00 UTC,65.79888201386024,87249284.7816559,49031.36015334814
2024-01-15 00:00:00 UTC,65.85458311585741,87377483.52440481,31529.92955523666
2024-01-16 00:00:00 UTC,66.10543088071901,87990881.08581138,75443.56676250693
2024-01-17 00:00:00 UTC,65.17838323682504,88366940.16541086,1519369.1396933638
2024-01-18 00:00:00 UTC,64.6631026163173,87941571.82160333,197629.96675855413
2024-01-19 00:00:00 UTC,64.92615933029774,88184472.82593931,148173.79187349576
2024-01-20 00:00:00 UTC,65.08212259329417,87685789.41445215,6194461.3617636245
2024-01-21 00:00:00 UTC,65.11037777891602,87772160.10767533,145115.20266305917
2024-01-22 00:00:00 UTC,65.21455061710095,87917036.54098427,48359.32653120993
2024-01-23 00:00:00 UTC,64.87320378071549,87330162.60920772,138694.02631671896
2024-01-24 00:00:00 UTC,65.5904294375964,88138337.59094976,79996.64148480273
2024-01-25 00:00:00 UTC,64.78934674072097,87972190.75860126,4507117.610550898
2024-01-26 00:00:00 UTC,64.96926680071515,88276983.00018375,11755972.239430947
2024-01-27 00:00:00 UTC,64.70800449588891,87979258.83443655,702451.0224835046
2024-01-28 00:00:00 UTC,64.67967670169567,87945814.36157708,25005.17479925562
2024-01-29 00:00:00 UTC,64.99329474284386,88616968.03863029,34510.640714004476
2024-01-30 00:00:00 UTC,65.41873034447156,88822085.90592195,58250.00401198419
2024-01-31 00:00:00 UTC,65.55362910311497,88484406.48667501,429420.9825396317
2024-02-01 00:00:00 UTC,65.55388718875189,88833782.84200244,8734488.924829785
2024-02-02 00:00:00 UTC,66.13342460174013,89649028.29389259,192137.9591543826
2024-02-03 00:00:00 UTC,65.622689167122,88880352.61810678,234047.01158366757
2024-02-04 00:00:00 UTC,65.41213732190285,88693625.88906918,89161.4045130551
2024-02-05 00:00:00 UTC,65.36415911283173,88673160.48449582,46600.20257824912
2024-02-06 00:00:00 UTC,65.32218829356417,88690565.91187194,446203.18536644924
2024-02-07 00:00:00 UTC,65.44117048775848,89077981.30202784,11522833.697939083
2024-02-08 00:00:00 UTC,65.4339377863178,89250126.48845392,19614346.521235764
2024-02-09 00:00:00 UTC,65.43057016415666,89581087.24506176,30065285.297928967
2024-02-10 00:00:00 UTC,64.84023870312089,88984777.8232948,19653852.90339548
2024-02-11 00:00:00 UTC,65.19411679965728,89519439.0191797,191188.34667496325
2024-02-12 00:00:00 UTC,65.2832068633393,89393644.28540283,81731.1262609957
2024-02-13 00:00:00 UTC,64.99383939467678,89261164.23840176,5010753.992192063
2024-02-14 00:00:00 UTC,64.12008815588284,88112702.20697069,3291097.656589406
2024-02-15 00:00:00 UTC,64.1606310248182,88379172.02906898,1319057.8344014713
2024-02-16 00:00:00 UTC,64.53880773913518,88795986.71166714,90463.86287226107
2024-02-17 00:00:00 UTC,65.10449751404894,89793820.68531206,232773.9262109457
2024-02-18 00:00:00 UTC,64.55557688695477,89503347.89715017,30454.556085876826
2024-02-19 00:00:00 UTC,64.85026268981952,89347473.13858983,38972.27489182459
2024-02-20 00:00:00 UTC,64.83210830892814,89198850.2358835,90378.82797449936
2024-02-21 00:00:00 UTC,65.19340262571468,89610674.75053094,125833.62807112641
2024-02-22 00:00:00 UTC,65.18986032027598,89796149.27438924,97179.39592696709
2024-02-23 00:00:00 UTC,65.07676356353436,89477083.04478748,50402.26994663483
2024-02-24 00:00:00 UTC,65.51509673498435,90118155.84019235,176416.38154626696
2024-02-25 00:00:00 UTC,65.63553583160017,90142898.05419905,13820.327512562399
2024-02-26 00:00:00 UTC,65.35592107195431,89900581.62568477,26791.204877623
2024-02-27 00:00:00 UTC,66.16390768857791,90920952.35333712,74688.57748263449
2024-02-28 00:00:00 UTC,65.45412084904954,89902933.5964054,72392.99715223737
2024-02-29 00:00:00 UTC,64.33193982090971,88139682.56631464,221937.06216247068
2024-03-01 00:00:00 UTC,65.1354691806825,89606646.16622745,152909.8037248599
2024-03-02 00:00:00 UTC,66.88438539237325,91735752.66694744,190057.7950635333
2024-03-03 00:00:00 UTC,67.04085311022668,91964916.97582911,37792.3918364126
2024-03-04 00:00:00 UTC,67.05972138157881,91740774.50236279,145946.06453547135
2024-03-05 00:00:00 UTC,68.10619005188484,92908222.26048268,2739470.5033775913
2024-03-06 00:00:00 UTC,68.39056856616271,93745660.36589198,169679.66909530034
2024-03-07 00:00:00 UTC,69.21701449062414,93712397.62143551,2056317.2120303195
2024-03-08 00:00:00 UTC,69.26991856165891,93957023.15571009,202518.41471922802
2024-03-09 00:00:00 UTC,69.93089978341222,94677389.52883153,275011.56477692997
2024-03-10 00:00:00 UTC,70.52843556822835,95675325.38731529,52736.59282016456
2024-03-11 00:00:00 UTC,70.3622144467024,95137220.11046994,209437.1338666987
2024-03-12 00:00:00 UTC,70.39175099941288,95662518.81502232,3198100.931035108
2024-03-13 00:00:00 UTC,69.49986758642187,94554656.60396351,401583.67676773644
2024-03-14 00:00:00 UTC,69.96669276271788,95263816.9683019,190812.72892087314
2024-03-15 00:00:00 UTC,69.56581551384704,95249792.58609422,1850479.6246882407
2024-03-16 00:00:00 UTC,69.46115207996993,94890368.70885395,390996.94851466053
2024-03-17 00:00:00 UTC,68.58260690388171,92931183.05690329,47977.99769759106
