snapped_at,price,market_cap,total_volume
2021-09-20 00:00:00 UTC,1771.6184390065853,313326197.0149267,3380382.5803076834
2021-09-21 00:00:00 UTC,1769.1847109192645,312536312.6862226,20993689.757722393
2021-09-22 00:00:00 UTC,1773.9039636802243,314351335.12795645,19549948.43444304
2021-09-23 00:00:00 UTC,1772.9858856377193,315008735.9793498,12845240.369013831
2021-09-24 00:00:00 UTC,1761.2533688667777,312980195.82868147,10421936.736346986
2021-09-25 00:00:00 UTC,1762.8428867523583,313389314.1251306,10713801.309495483
2021-09-26 00:00:00 UTC,1763.622761485464,314269574.0501122,4208474.363360346
2021-09-27 00:00:00 UTC,1760.47037456608,313497952.42313474,7176300.032267009
2021-09-28 00:00:00 UTC,1753.2010166287255,313354953.9664931,6429335.997139831
2021-09-29 00:00:00 UTC,1739.6116962594294,310287991.6668161,5611155.206258113
2021-09-30 00:00:00 UTC,1745.7735105084125,310716982.8220956,5993032.566605783
2021-10-01 00:00:00 UTC,1766.5987023858252,319557906.7864455,8492162.737687798
2021-10-02 00:00:00 UTC,1768.6332687965269,320206082.96694714,7970686.678055333
2021-10-03 00:00:00 UTC,1757.1627448212537,317907892.85808134,3012888.1425943975
2021-10-04 00:00:00 UTC,1775.2969326368068,321282163.993503,3442127.0371537274
2021-10-05 00:00:00 UTC,1779.5572586924561,321937544.5563314,8285290.258138092
2021-10-06 00:00:00 UTC,1767.6875152448413,319732216.9346889,4576424.407140441
2021-10-07 00:00:00 UTC,1765.84560382771,319587892.2898007,9190167.32239374
2021-10-08 00:00:00 UTC,1762.4324539487598,318784089.17649615,5189408.439659982
2021-10-09 00:00:00 UTC,1761.380352512586,319368053.622035,6702807.993526323
2021-10-10 00:00:00 UTC,1763.2666198706713,318785491.4183069,2957080.298804124
2021-10-11 00:00:00 UTC,1759.684362706366,317634569.38460994,3161951.7982083773
2021-10-12 00:00:00 UTC,1768.4948494478037,319173530.84101707,7120296.156622403
2021-10-13 00:00:00 UTC,1768.1298397467797,320035641.91794413,6057809.960060077
2021-10-14 00:00:00 UTC,1800.0514012717056,325794306.46590596,6506685.732065012
2021-10-15 00:00:00 UTC,1802.4175688860107,326121191.24681836,4485476.42322418
2021-10-16 00:00:00 UTC,1776.5379856664144,322167933.0059433,8398944.697111338
2021-10-17 00:00:00 UTC,1778.4256985660845,320371270.6680866,5876437.490167884
2021-10-18 00:00:00 UTC,1778.2427832371811,321315198.63253313,5106011.66174404
2021-10-19 00:00:00 UTC,1769.350286917977,321325944.2058186,5717162.269071655
2021-10-20 00:00:00 UTC,1783.8778103857708,322996312.0395042,5308622.061200534
2021-10-21 00:00:00 UTC,1784.6948461007637,323087387.5956676,8805891.028740233
2021-10-22 00:00:00 UTC,1786.7818529886806,320433789.55180466,7293716.211058367
2021-10-23 00:00:00 UTC,1805.485196288876,323742109.37802744,6503326.6020991355
2021-10-24 00:00:00 UTC,1808.3236097809904,324293453.12099105,2742296.781370336
2021-10-25 00:00:00 UTC,1808.6826666323777,324034742.8792624,3301989.52757751
2021-10-26 00:00:00 UTC,1817.2602894480424,324339894.1051597,4204658.449196624
